investor_id,sip_count,avg_gap,at_risk
INV003781,4,119.33333333333333,False
INV003782,1,,False
INV003783,4,139.33333333333334,False
INV003784,0,,False
INV003785,1,,False
INV003786,1,,False
INV003787,2,208.0,False
INV003788,2,514.0,False
INV003789,1,,False
INV003791,3,271.0,False
INV003792,2,539.0,False
INV003793,4,214.0,False
INV003794,1,,False
INV003795,3,122.0,False
INV003796,0,,False
INV003797,0,,False
INV003798,3,122.0,False
INV003799,3,151.0,False
INV003800,0,,False
INV003801,3,61.5,False
INV003802,0,,False
INV003803,0,,False
INV003804,1,,False
INV003805,2,451.0,False
INV003806,1,,False
INV003807,0,,False
INV003808,2,185.0,False
INV003809,0,,False
INV003810,0,,False
INV003811,3,194.0,False
INV003812,2,392.0,False
INV003813,2,118.0,False
INV003814,1,,False
INV003815,5,83.5,False
INV003816,0,,False
INV003817,2,235.0,False
INV003818,0,,False
INV003819,3,88.5,False
INV003820,1,,False
INV003821,2,26.0,False
INV003822,3,270.5,False
INV003823,2,36.0,False
INV003824,1,,False
INV003825,3,254.0,False
INV003826,1,,False
INV003827,1,,False
INV003828,3,29.5,False
INV003829,5,136.0,False
INV003830,2,57.0,False
INV003831,0,,False
INV003832,2,98.0,False
INV003833,3,27.5,False
INV003834,1,,False
INV003835,2,179.0,False
INV003836,1,,False
INV003837,0,,False
INV003839,0,,False
INV003840,1,,False
INV003842,1,,False
INV003844,4,152.0,False
INV003845,2,124.0,False
INV003846,3,213.0,False
INV003847,4,171.33333333333334,False
INV003848,1,,False
INV003849,4,159.66666666666666,False
INV003850,0,,False
INV003851,3,318.0,False
INV003852,0,,False
INV003853,1,,False
INV003854,1,,False
INV003855,1,,False
INV003856,1,,False
INV003857,1,,False
INV003858,1,,False
INV003859,3,123.0,False
INV003860,3,78.0,False
INV003862,2,393.0,False
INV003863,1,,False
INV003864,2,127.0,False
INV003865,4,183.33333333333334,False
INV003866,0,,False
INV003867,2,97.0,False
INV003868,3,164.0,False
INV003869,1,,False
INV003871,0,,False
INV003872,1,,False
INV003873,2,450.0,False
INV003874,2,122.0,False
INV003875,1,,False
INV003876,2,94.0,False
INV003877,1,,False
INV003878,2,123.0,False
INV003879,2,362.0,False
INV003880,4,29.333333333333332,False
INV003881,0,,False
INV003882,2,550.0,False
INV003883,1,,False
INV003884,2,62.0,False
INV003885,2,31.0,False
INV003886,0,,False
INV003887,1,,False
INV003888,3,138.5,False
INV003889,1,,False
INV003891,1,,False
INV003892,4,202.66666666666666,False
INV003893,1,,False
INV003894,2,632.0,False
INV003895,1,,False
INV003896,3,75.5,False
INV003897,4,121.33333333333333,False
INV003898,1,,False
INV003899,1,,False
INV003900,2,62.0,False
INV003901,2,355.0,False
INV003902,1,,False
INV003903,5,82.25,False
INV003904,2,152.0,False
INV003905,3,165.5,False
INV003906,2,359.0,False
INV003907,3,211.0,False
INV003908,2,34.0,False
INV003909,1,,False
INV003910,1,,False
INV003911,1,,False
INV003912,1,,False
INV003913,4,79.0,False
INV003914,1,,False
INV003915,0,,False
INV003916,3,166.5,False
INV003917,1,,False
INV003918,2,298.0,False
INV003919,1,,False
INV003920,4,112.0,False
INV003921,2,3.0,False
INV003923,1,,False
INV003924,1,,False
INV003925,0,,False
INV003926,3,50.0,False
INV003927,0,,False
INV003928,2,29.0,False
INV003931,0,,False
INV003932,1,,False
INV003933,0,,False
INV003934,1,,False
INV003935,0,,False
INV003936,1,,False
INV003937,2,416.0,False
INV003938,3,94.5,False
INV003939,0,,False
INV003940,5,67.5,False
INV003941,1,,False
INV003942,3,334.5,False
INV003943,3,90.5,False
INV003944,0,,False
INV003945,4,151.66666666666666,False
INV003946,2,236.0,False
INV003947,2,95.0,False
INV003948,3,44.5,False
INV003949,2,39.0,False
INV003950,1,,False
INV003951,3,335.0,False
INV003952,1,,False
INV003953,2,35.0,False
INV003954,2,126.0,False
INV003955,2,154.0,False
INV003956,2,364.0,False
INV003957,2,399.0,False
INV003958,5,143.5,False
INV003959,0,,False
INV003960,1,,False
INV003961,2,147.0,False
INV003962,3,228.5,False
INV003963,4,92.0,False
INV003964,7,105.66666666666667,True
INV003965,1,,False
INV003966,1,,False
INV003967,0,,False
INV003968,2,207.0,False
INV003969,1,,False
INV003970,1,,False
INV003971,0,,False
INV003972,1,,False
INV003973,1,,False
INV003974,3,134.0,False
INV003975,1,,False
INV003976,1,,False
INV003977,2,608.0,False
INV003978,3,184.0,False
INV003979,3,210.5,False
INV003980,0,,False
INV003981,4,233.66666666666666,False
INV003982,1,,False
INV003984,2,123.0,False
INV003985,3,61.5,False
INV003986,3,148.5,False
INV003987,1,,False
INV003988,0,,False
INV003989,1,,False
INV003990,1,,False
INV003991,1,,False
INV003992,1,,False
INV003993,1,,False
INV003994,1,,False
INV003995,2,453.0,False
INV003996,2,213.0,False
INV003997,1,,False
INV003998,1,,False
INV003999,1,,False
INV004000,1,,False
INV004001,5,68.0,False
INV004002,0,,False
INV004003,0,,False
INV004004,2,54.0,False
INV004005,5,166.75,False
INV004006,1,,False
INV004007,4,32.333333333333336,False
INV004008,2,103.0,False
INV004009,1,,False
INV004011,3,156.0,False
INV004012,1,,False
INV004014,1,,False
INV004015,1,,False
INV004016,2,88.0,False
INV004017,1,,False
INV004018,2,270.0,False
INV004019,3,91.0,False
INV004020,0,,False
INV004021,0,,False
INV004022,0,,False
INV004023,4,182.33333333333334,False
INV004024,2,366.0,False
INV004025,1,,False
INV004026,2,578.0,False
INV004027,0,,False
INV004028,3,137.0,False
INV004029,0,,False
INV004030,0,,False
INV004031,1,,False
INV004032,0,,False
INV004033,2,4.0,False
INV004034,0,,False
INV004035,0,,False
INV004036,1,,False
INV004037,3,117.0,False
INV004038,6,122.0,True
INV004039,0,,False
INV004040,2,127.0,False
INV004041,1,,False
INV004042,0,,False
INV004043,1,,False
INV004044,1,,False
INV004045,3,119.5,False
INV004046,0,,False
INV004047,1,,False
INV004048,1,,False
INV004049,3,255.5,False
INV004050,1,,False
INV004051,2,340.0,False
INV004052,1,,False
INV004053,0,,False
INV004054,0,,False
INV004055,0,,False
INV004056,3,211.5,False
INV004057,0,,False
INV004058,3,91.5,False
INV004059,1,,False
INV004060,1,,False
INV004061,3,163.0,False
INV004062,2,91.0,False
INV004063,3,90.5,False
INV004064,0,,False
INV004065,0,,False
INV004066,1,,False
INV004067,1,,False
INV004068,2,5.0,False
INV004069,1,,False
INV004070,2,8.0,False
INV004071,2,700.0,False
INV004072,0,,False
INV004073,1,,False
INV004074,1,,False
INV004075,2,59.0,False
INV004076,2,97.0,False
INV004077,2,325.0,False
INV004078,0,,False
INV004079,1,,False
INV004080,2,67.0,False
INV004081,1,,False
INV004082,0,,False
INV004083,0,,False
INV004084,1,,False
INV004085,3,242.5,False
INV004086,1,,False
INV004088,0,,False
INV004089,1,,False
INV004090,1,,False
INV004091,1,,False
INV004092,0,,False
INV004093,1,,False
INV004094,0,,False
INV004095,0,,False
INV004096,1,,False
INV004097,0,,False
INV004098,1,,False
INV004099,3,169.0,False
INV004100,0,,False
INV004101,1,,False
INV004102,0,,False
INV004103,1,,False
INV004104,0,,False
INV004105,1,,False
INV004106,2,211.0,False
INV004107,0,,False
INV004108,2,87.0,False
INV004109,2,450.0,False
INV004110,2,62.0,False
INV004111,0,,False
INV004112,2,219.0,False
INV004113,1,,False
INV004114,3,30.5,False
INV004115,1,,False
INV004116,4,91.33333333333333,False
INV004117,1,,False
INV004118,1,,False
INV004119,1,,False
INV004120,2,215.0,False
INV004121,0,,False
INV004122,1,,False
INV004123,1,,False
INV004124,3,88.0,False
INV004125,6,122.2,True
INV004126,1,,False
INV004127,2,66.0,False
INV004128,3,196.5,False
INV004129,0,,False
INV004130,1,,False
INV004131,1,,False
INV004132,1,,False
INV004133,0,,False
INV004134,3,105.5,False
INV004135,5,129.75,False
INV004137,3,91.0,False
INV004138,4,182.66666666666666,False
INV004139,1,,False
INV004140,1,,False
INV004142,2,151.0,False
INV004143,3,61.0,False
INV004144,1,,False
INV004145,3,225.5,False
INV004146,3,137.0,False
INV004147,2,340.0,False
INV004148,3,132.0,False
INV004149,4,81.0,False
INV004151,5,122.0,False
INV004152,1,,False
INV004153,5,152.0,False
INV004154,2,518.0,False
INV004155,1,,False
INV004156,0,,False
INV004157,2,60.0,False
INV004158,0,,False
INV004159,0,,False
INV004160,2,487.0,False
INV004161,0,,False
INV004162,1,,False
INV004163,2,249.0,False
INV004164,1,,False
INV004165,0,,False
INV004166,1,,False
INV004167,1,,False
INV004168,0,,False
INV004169,1,,False
INV004170,0,,False
INV004171,1,,False
INV004172,4,232.66666666666666,False
INV004173,1,,False
INV004174,4,203.66666666666666,False
INV004175,2,575.0,False
INV004176,1,,False
INV004177,1,,False
INV004178,3,64.0,False
INV004179,2,235.0,False
INV004180,0,,False
INV004181,3,124.0,False
INV004182,1,,False
INV004183,2,243.0,False
INV004184,2,152.0,False
INV004185,4,53.666666666666664,False
INV004186,1,,False
INV004187,1,,False
INV004188,1,,False
INV004189,0,,False
INV004190,3,76.0,False
INV004191,3,213.5,False
INV004192,1,,False
INV004193,1,,False
INV004194,2,177.0,False
INV004195,2,450.0,False
INV004196,1,,False
INV004197,0,,False
INV004198,1,,False
INV004199,3,209.5,False
INV004200,0,,False
INV004201,0,,False
INV004202,4,81.33333333333333,False
INV004203,2,61.0,False
INV004204,1,,False
INV004205,2,417.0,False
INV004206,0,,False
INV004207,0,,False
INV004208,6,102.8,True
INV004209,0,,False
INV004210,2,123.0,False
INV004211,0,,False
INV004212,3,124.0,False
INV004213,0,,False
INV004214,1,,False
INV004215,1,,False
INV004216,4,139.0,False
INV004217,0,,False
INV004220,0,,False
INV004221,0,,False
INV004222,2,31.0,False
INV004223,3,149.5,False
INV004224,2,91.0,False
INV004225,2,326.0,False
INV004226,1,,False
INV004227,0,,False
INV004228,2,424.0,False
INV004229,1,,False
INV004230,2,85.0,False
INV004231,2,124.0,False
INV004232,2,52.0,False
INV004233,1,,False
INV004234,0,,False
INV004235,0,,False
INV004236,1,,False
INV004237,4,193.0,False
INV004238,0,,False
INV004239,2,116.0,False
INV004240,3,90.0,False
INV004241,3,154.5,False
INV004242,0,,False
INV004243,4,191.66666666666666,False
INV004244,1,,False
INV004246,4,30.0,False
INV004247,1,,False
INV004248,3,75.0,False
INV004249,1,,False
INV004250,2,420.0,False
INV004251,0,,False
INV004252,1,,False
INV004253,2,369.0,False
INV004254,2,30.0,False
INV004255,0,,False
INV004256,1,,False
INV004257,1,,False
INV004258,1,,False
INV004259,0,,False
INV004260,0,,False
INV004261,1,,False
INV004262,0,,False
INV004263,2,399.0,False
INV004264,1,,False
INV004265,1,,False
INV004266,3,153.5,False
INV004267,2,634.0,False
INV004268,0,,False
INV004269,0,,False
INV004270,1,,False
INV004271,0,,False
INV004272,2,57.0,False
INV004273,2,124.0,False
INV004274,0,,False
INV004275,1,,False
INV004276,0,,False
INV004277,1,,False
INV004278,2,60.0,False
INV004279,3,330.0,False
INV004280,1,,False
INV004281,2,148.0,False
INV004282,1,,False
INV004283,3,106.0,False
INV004284,1,,False
INV004285,4,140.0,False
INV004287,3,285.5,False
INV004288,3,183.0,False
INV004289,5,158.75,False
INV004290,3,147.5,False
INV004291,0,,False
INV004293,2,162.0,False
INV004294,0,,False
INV004295,3,211.5,False
INV004296,4,209.66666666666666,False
INV004297,5,165.5,False
INV004298,3,302.0,False
INV004299,2,30.0,False
INV004300,1,,False
INV004301,0,,False
INV004302,0,,False
INV004303,1,,False
INV004304,0,,False
INV004305,2,148.0,False
INV004306,3,227.0,False
INV004307,2,61.0,False
INV004308,5,159.75,False
INV004309,0,,False
INV004310,1,,False
INV004311,1,,False
INV004312,0,,False
INV004313,1,,False
INV004314,3,301.5,False
INV004315,0,,False
INV004316,1,,False
INV004317,0,,False
INV004318,1,,False
INV004319,4,111.66666666666667,False
INV004320,1,,False
INV004321,4,50.666666666666664,False
INV004322,1,,False
INV004323,0,,False
INV004324,1,,False
INV004326,2,324.0,False
INV004328,0,,False
INV004329,3,274.5,False
INV004330,1,,False
INV004331,0,,False
INV004332,1,,False
INV004333,1,,False
INV004334,1,,False
INV004335,6,85.0,True
INV004336,4,90.66666666666667,False
INV004337,1,,False
INV004338,2,115.0,False
INV004339,2,246.0,False
INV004340,3,212.5,False
INV004341,2,305.0,False
INV004342,3,86.5,False
INV004343,1,,False
INV004345,2,268.0,False
INV004346,1,,False
INV004347,2,314.0,False
INV004348,3,286.0,False
INV004349,2,119.0,False
INV004350,2,115.0,False
INV004351,0,,False
INV004352,1,,False
INV004353,3,104.0,False
INV004354,1,,False
INV004355,1,,False
INV004356,1,,False
INV004357,5,159.25,False
INV004358,4,92.66666666666667,False
INV004359,1,,False
INV004360,3,57.5,False
INV004361,3,134.5,False
INV004362,2,207.0,False
INV004363,1,,False
INV004364,2,242.0,False
INV004365,1,,False
INV004366,0,,False
INV004367,4,150.33333333333334,False
INV004368,1,,False
INV004369,1,,False
INV004370,1,,False
INV004371,0,,False
INV004372,3,30.0,False
INV004373,1,,False
INV004374,2,177.0,False
INV004375,0,,False
INV004376,1,,False
INV004377,3,169.5,False
INV004378,1,,False
INV004379,1,,False
INV004380,1,,False
INV004381,1,,False
INV004382,1,,False
INV004383,0,,False
INV004384,2,34.0,False
INV004385,0,,False
INV004386,1,,False
INV004387,0,,False
INV004388,2,31.0,False
INV004389,0,,False
INV004390,1,,False
INV004391,2,130.0,False
INV004392,2,36.0,False
INV004393,0,,False
INV004394,1,,False
INV004395,1,,False
INV004398,1,,False
INV004399,0,,False
INV004400,3,181.0,False
INV004401,5,60.25,False
INV004402,0,,False
INV004403,4,90.66666666666667,False
INV004404,1,,False
INV004406,2,246.0,False
INV004407,1,,False
INV004408,0,,False
INV004410,4,101.33333333333333,False
INV004411,3,124.0,False
INV004412,3,198.0,False
INV004413,2,31.0,False
INV004414,3,138.5,False
INV004415,2,161.0,False
INV004416,0,,False
INV004417,0,,False
INV004418,2,89.0,False
INV004419,1,,False
INV004420,0,,False
INV004421,2,327.0,False
INV004422,1,,False
INV004423,0,,False
INV004424,1,,False
INV004425,0,,False
INV004426,1,,False
INV004427,5,37.5,False
INV004428,4,71.0,False
INV004430,0,,False
INV004433,0,,False
INV004434,1,,False
INV004435,1,,False
INV004436,2,302.0,False
INV004437,2,513.0,False
INV004438,2,89.0,False
INV004439,2,33.0,False
INV004440,2,149.0,False
INV004441,1,,False
INV004442,2,154.0,False
INV004443,2,396.0,False
INV004444,1,,False
INV004445,2,426.0,False
INV004446,3,301.5,False
INV004447,3,107.5,False
INV004448,1,,False
INV004449,2,155.0,False
INV004450,2,102.0,False
INV004451,3,93.0,False
INV004452,6,73.8,True
INV004453,1,,False
INV004454,1,,False
INV004455,1,,False
INV004456,1,,False
INV004457,3,287.0,False
INV004458,0,,False
INV004459,3,150.0,False
INV004460,3,107.0,False
INV004461,1,,False
INV004462,0,,False
INV004463,3,229.0,False
INV004464,2,211.0,False
INV004465,3,63.5,False
INV004466,4,81.0,False
INV004467,1,,False
INV004468,3,104.5,False
INV004469,0,,False
INV004471,2,35.0,False
INV004472,3,91.5,False
INV004473,4,129.33333333333334,False
INV004474,2,0.0,False
INV004475,4,162.33333333333334,False
INV004476,2,397.0,False
INV004477,4,151.66666666666666,False
INV004479,1,,False
INV004480,0,,False
INV004481,2,28.0,False
INV004482,1,,False
INV004483,2,183.0,False
INV004484,1,,False
INV004485,0,,False
INV004486,1,,False
INV004487,1,,False
INV004488,3,120.5,False
INV004489,1,,False
INV004490,1,,False
INV004491,0,,False
INV004492,1,,False
INV004493,1,,False
INV004494,3,183.5,False
INV004495,2,28.0,False
INV004496,1,,False
INV004497,2,128.0,False
INV004498,0,,False
INV004500,1,,False
INV004501,0,,False
INV004502,3,124.5,False
INV004503,1,,False
INV004504,2,307.0,False
INV004505,2,0.0,False
INV004506,2,482.0,False
INV004507,0,,False
INV004508,3,199.0,False
INV004509,2,427.0,False
INV004510,2,397.0,False
INV004511,4,190.0,False
INV004512,0,,False
INV004513,3,137.5,False
INV004514,2,243.0,False
INV004515,1,,False
INV004516,2,547.0,False
INV004517,4,204.0,False
INV004518,4,122.33333333333333,False
INV004519,1,,False
INV004520,2,597.0,False
INV004521,5,97.0,False
INV004522,0,,False
INV004523,3,257.0,False
INV004524,2,489.0,False
INV004525,2,115.0,False
INV004526,0,,False
INV004527,2,126.0,False
INV004528,1,,False
INV004529,0,,False
INV004530,2,155.0,False
INV004531,4,150.66666666666666,False
INV004532,1,,False
INV004533,3,164.5,False
INV004534,2,67.0,False
INV004535,1,,False
INV004536,0,,False
INV004537,0,,False
INV004538,1,,False
INV004539,0,,False
INV004540,2,180.0,False
INV004541,0,,False
INV004542,3,104.5,False
INV004543,0,,False
INV004544,1,,False
INV004545,1,,False
INV004546,0,,False
INV004547,4,192.0,False
INV004548,0,,False
INV004549,2,71.0,False
INV004551,1,,False
INV004552,0,,False
INV004553,1,,False
INV004555,3,210.5,False
INV004556,0,,False
INV004557,1,,False
INV004558,1,,False
INV004560,1,,False
INV004561,0,,False
INV004562,4,94.33333333333333,False
INV004563,2,183.0,False
INV004564,0,,False
INV004565,1,,False
INV004566,2,172.0,False
INV004567,3,228.5,False
INV004568,2,421.0,False
INV004569,1,,False
INV004570,0,,False
INV004572,0,,False
INV004573,2,184.0,False
INV004574,2,543.0,False
INV004575,0,,False
INV004576,3,211.5,False
INV004577,0,,False
INV004578,0,,False
INV004579,4,60.0,False
INV004580,1,,False
INV004581,3,184.0,False
INV004582,0,,False
INV004583,1,,False
INV004584,2,635.0,False
INV004585,2,452.0,False
INV004586,0,,False
INV004587,1,,False
INV004588,1,,False
INV004589,0,,False
INV004590,0,,False
INV004591,1,,False
INV004592,1,,False
INV004593,0,,False
INV004594,3,19.0,False
INV004595,1,,False
INV004596,1,,False
INV004597,1,,False
INV004598,2,247.0,False
INV004599,1,,False
INV004600,2,275.0,False
INV004602,5,114.5,False
INV004603,0,,False
INV004604,3,273.0,False
INV004605,1,,False
INV004606,1,,False
INV004607,5,129.0,False
INV004608,4,71.66666666666667,False
INV004609,1,,False
INV004610,0,,False
INV004611,3,103.0,False
INV004612,0,,False
INV004614,3,213.5,False
INV004615,0,,False
INV004616,2,158.0,False
INV004617,5,85.25,False
INV004618,0,,False
INV004619,2,179.0,False
INV004620,1,,False
INV004621,2,28.0,False
INV004622,1,,False
INV004623,2,299.0,False
INV004624,1,,False
INV004625,3,213.0,False
INV004626,0,,False
INV004627,4,221.33333333333334,False
INV004628,1,,False
INV004629,1,,False
INV004630,4,29.333333333333332,False
INV004631,5,157.75,False
INV004632,2,3.0,False
INV004633,2,273.0,False
INV004634,1,,False
INV004635,2,86.0,False
INV004636,3,77.5,False
INV004637,0,,False
INV004638,1,,False
INV004639,2,324.0,False
INV004640,3,303.5,False
INV004641,2,57.0,False
INV004642,0,,False
INV004643,2,122.0,False
INV004644,1,,False
INV004645,0,,False
INV004646,4,203.33333333333334,False
INV004647,0,,False
INV004648,1,,False
INV004649,0,,False
INV004650,2,9.0,False
INV004651,4,81.66666666666667,False
INV004652,0,,False
INV004653,1,,False
INV004654,1,,False
INV004655,2,482.0,False
INV004656,0,,False
INV004657,1,,False
INV004659,1,,False
INV004660,2,332.0,False
INV004661,2,452.0,False
INV004662,0,,False
INV004663,0,,False
INV004664,1,,False
INV004665,2,98.0,False
INV004666,1,,False
INV004667,1,,False
INV004668,0,,False
INV004669,2,212.0,False
INV004670,1,,False
INV004672,1,,False
INV004673,3,78.5,False
INV004674,0,,False
INV004675,0,,False
INV004676,1,,False
INV004677,1,,False
INV004678,1,,False
INV004679,1,,False
INV004680,4,91.66666666666667,False
INV004681,0,,False
INV004682,3,77.0,False
INV004683,1,,False
INV004684,1,,False
INV004685,0,,False
INV004686,1,,False
INV004687,3,74.0,False
INV004688,2,691.0,False
INV004689,1,,False
INV004690,0,,False
INV004691,0,,False
INV004692,3,168.0,False
INV004693,3,136.5,False
INV004694,3,178.0,False
INV004695,2,242.0,False
INV004696,1,,False
INV004697,0,,False
INV004698,1,,False
INV004699,1,,False
INV004700,0,,False
INV004701,4,80.66666666666667,False
INV004702,1,,False
INV004703,1,,False
INV004704,3,92.5,False
INV004705,0,,False
INV004707,1,,False
INV004709,1,,False
INV004710,0,,False
INV004711,2,155.0,False
INV004712,2,246.0,False
INV004713,1,,False
INV004715,2,478.0,False
INV004716,2,28.0,False
INV004717,0,,False
INV004718,1,,False
INV004719,4,59.333333333333336,False
INV004720,2,243.0,False
INV004721,1,,False
INV004722,0,,False
INV004723,1,,False
INV004724,2,185.0,False
INV004725,0,,False
INV004727,1,,False
INV004728,0,,False
INV004730,0,,False
INV004731,2,56.0,False
INV004733,3,127.5,False
INV004734,1,,False
INV004735,2,247.0,False
INV004736,1,,False
INV004737,2,214.0,False
INV004738,4,150.33333333333334,False
INV004739,2,244.0,False
INV004740,0,,False
INV004741,5,136.0,False
INV004742,1,,False
INV004743,1,,False
INV004744,1,,False
INV004745,2,162.0,False
INV004746,0,,False
INV004747,1,,False
INV004748,2,4.0,False
INV004749,1,,False
INV004750,0,,False
INV004751,0,,False
INV004752,2,323.0,False
INV004753,3,332.5,False
INV004754,2,148.0,False
INV004755,1,,False
INV004756,2,326.0,False
INV004757,1,,False
INV004758,2,488.0,False
INV004759,1,,False
INV004760,0,,False
INV004761,3,146.5,False
INV004762,1,,False
INV004763,2,71.0,False
INV004764,2,240.0,False
INV004765,1,,False
INV004766,0,,False
INV004767,0,,False
INV004768,1,,False
INV004769,3,104.5,False
INV004770,3,197.5,False
INV004771,1,,False
INV004772,0,,False
INV004773,0,,False
INV004774,3,226.0,False
INV004775,2,155.0,False
INV004776,3,153.0,False
INV004777,1,,False
INV004778,0,,False
INV004779,0,,False
INV004780,2,183.0,False
INV004781,1,,False
INV004782,0,,False
INV004783,0,,False
INV004784,2,209.0,False
INV004785,4,222.33333333333334,False
INV004786,1,,False
INV004787,3,302.5,False
INV004788,0,,False
INV004790,1,,False
INV004791,2,611.0,False
INV004792,0,,False
INV004794,0,,False
INV004795,0,,False
INV004796,2,215.0,False
INV004797,1,,False
INV004798,3,123.0,False
INV004799,0,,False
INV004801,1,,False
INV004802,1,,False
INV004803,2,27.0,False
INV004804,3,198.0,False
INV004805,5,105.0,False
INV004806,2,34.0,False
INV004807,3,59.5,False
INV004808,1,,False
INV004810,0,,False
INV004811,2,422.0,False
INV004812,1,,False
INV004813,2,41.0,False
INV004814,3,102.0,False
INV004815,2,183.0,False
INV004816,0,,False
INV004817,1,,False
INV004818,3,240.0,False
INV004819,3,182.0,False
INV004820,2,235.0,False
INV004821,2,149.0,False
INV004822,3,135.0,False
INV004823,3,151.0,False
INV004825,4,140.33333333333334,False
INV004826,1,,False
INV004827,2,206.0,False
INV004828,1,,False
INV004829,4,220.66666666666666,False
INV004830,1,,False
INV004831,1,,False
INV004832,1,,False
INV004833,1,,False
INV004834,4,54.333333333333336,False
INV004835,0,,False
INV004836,0,,False
INV004837,1,,False
INV004839,0,,False
INV004840,3,300.0,False
INV004841,2,396.0,False
INV004842,0,,False
INV004843,3,31.5,False
INV004844,2,327.0,False
INV004845,1,,False
INV004846,1,,False
INV004847,3,274.5,False
INV004848,4,120.66666666666667,False
INV004849,1,,False
INV004850,2,301.0,False
INV004851,1,,False
INV004852,2,305.0,False
INV004853,2,363.0,False
INV004854,2,574.0,False
INV004855,2,118.0,False
INV004856,2,22.0,False
INV004857,1,,False
INV004858,1,,False
INV004860,3,93.0,False
INV004861,1,,False
INV004862,0,,False
INV004863,4,191.33333333333334,False
INV004864,4,111.0,False
INV004865,4,161.0,False
INV004866,1,,False
INV004867,3,259.5,False
INV004868,3,121.0,False
INV004869,1,,False
INV004870,0,,False
INV004871,5,105.0,False
INV004872,1,,False
INV004874,1,,False
INV004875,4,79.0,False
INV004876,3,95.5,False
INV004877,3,256.0,False
INV004878,1,,False
INV004879,0,,False
INV004880,3,104.0,False
INV004881,2,489.0,False
INV004882,1,,False
INV004883,1,,False
INV004884,3,255.5,False
INV004885,1,,False
INV004886,0,,False
INV004887,0,,False
INV004888,1,,False
INV004889,2,36.0,False
INV004890,1,,False
INV004891,5,91.25,False
INV004892,2,327.0,False
INV004893,0,,False
INV004894,1,,False
INV004895,0,,False
INV004896,1,,False
INV004897,1,,False
INV004898,1,,False
INV004899,0,,False
INV004900,1,,False
INV004901,1,,False
INV004903,1,,False
INV004904,1,,False
INV004905,0,,False
INV004906,0,,False
INV004907,1,,False
INV004908,3,289.5,False
INV004909,0,,False
INV004910,4,172.0,False
INV004911,3,148.5,False
INV004912,2,333.0,False
INV004913,3,91.5,False
INV004914,3,60.0,False
INV004915,2,220.0,False
INV004916,2,120.0,False
INV004917,3,331.0,False
INV004918,3,227.0,False
INV004919,1,,False
INV004920,1,,False
INV004921,0,,False
INV004922,2,93.0,False
INV004923,1,,False
INV004924,4,81.66666666666667,False
INV004925,3,228.0,False
INV004926,2,60.0,False
INV004927,1,,False
INV004928,0,,False
INV004929,0,,False
INV004930,1,,False
INV004931,2,23.0,False
INV004932,2,331.0,False
INV004933,2,181.0,False
INV004934,0,,False
INV004935,0,,False
INV004937,0,,False
INV004938,1,,False
INV004939,2,250.0,False
INV004940,0,,False
INV004942,1,,False
INV004943,3,257.5,False
INV004944,1,,False
INV004945,1,,False
INV004946,1,,False
INV004947,3,94.5,False
INV004948,1,,False
INV004949,1,,False
INV004950,3,259.5,False
INV004951,1,,False
INV004952,1,,False
INV004953,1,,False
INV004954,0,,False
INV004955,1,,False
INV004956,3,211.5,False
INV004957,1,,False
INV004958,3,104.5,False
INV004959,3,101.5,False
INV004960,1,,False
INV004961,0,,False
INV004962,3,271.5,False
INV004963,2,7.0,False
INV004964,1,,False
INV004966,0,,False
INV004967,2,447.0,False
INV004968,1,,False
INV004969,2,34.0,False
INV004970,3,255.0,False
INV004971,0,,False
INV004972,2,547.0,False
INV004973,2,184.0,False
INV004974,3,166.5,False
INV004977,1,,False
INV004978,1,,False
INV004979,1,,False
INV004980,1,,False
INV004981,2,6.0,False
INV004982,4,202.0,False
INV004983,2,32.0,False
INV004984,1,,False
INV004985,0,,False
INV004986,1,,False
INV004987,4,59.0,False
INV004988,1,,False
INV004989,1,,False
INV004990,2,269.0,False
INV004991,0,,False
INV004992,3,230.5,False
INV004993,2,482.0,False
INV004994,3,285.5,False
INV004995,2,357.0,False
INV004996,3,212.5,False
INV004997,2,451.0,False
INV004998,1,,False
INV004999,1,,False
