date,nav
2022-04-04,102.8118
2022-04-05,102.2188
2022-04-06,102.2188
2022-04-07,103.862
2022-04-08,110.2898
2022-04-09,110.2898
2022-04-10,115.6929
2022-04-11,116.105
2022-04-12,116.105
2022-04-13,116.105
2022-04-14,116.105
2022-04-15,116.105
2022-04-16,116.105
2022-04-17,116.105
2022-04-18,116.105
2022-04-19,116.105
2022-04-20,116.105
2022-04-21,116.105
2022-04-22,116.105
2022-04-23,116.105
2022-04-24,116.105
2022-04-25,116.105
2022-04-26,116.105
2022-04-27,116.105
2022-04-28,116.105
2022-04-29,116.105
2022-04-30,116.105
2022-05-01,116.4011
2022-05-02,116.4011
2022-05-03,116.4011
2022-05-04,102.5776
2022-05-05,102.3124
2022-05-06,102.3124
2022-05-07,103.5475
2022-05-08,107.5459
2022-05-09,113.1625
2022-05-10,115.1145
2022-05-11,115.1145
2022-05-12,115.7159
2022-05-13,115.7159
2022-05-14,115.7159
2022-05-15,115.7159
2022-05-16,115.7159
2022-05-17,115.7159
2022-05-18,115.7159
2022-05-19,115.7159
2022-05-20,115.7159
2022-05-21,115.7159
2022-05-22,115.7159
2022-05-23,115.7159
2022-05-24,115.7159
2022-05-25,115.7159
2022-05-26,115.7159
2022-05-27,115.7159
2022-05-28,115.7159
2022-05-29,115.7159
2022-05-30,115.7159
2022-05-31,115.7159
2022-06-01,116.0861
2022-06-02,116.0861
2022-06-03,116.0861
2022-06-04,100.3077
2022-06-05,103.48
2022-06-06,109.3224
2022-06-07,102.9074
2022-06-08,102.9074
2022-06-09,110.4745
2022-06-10,114.4596
2022-06-11,114.4596
2022-06-12,115.4465
2022-06-13,115.4465
2022-06-14,115.4465
2022-06-15,115.4465
2022-06-16,115.4465
2022-06-17,115.4465
2022-06-18,115.4465
2022-06-19,115.4465
2022-06-20,115.4465
2022-06-21,115.4465
2022-06-22,115.4465
2022-06-23,115.4465
2022-06-24,115.4465
2022-06-25,115.4465
2022-06-26,115.4465
2022-06-27,115.4465
2022-06-28,115.4465
2022-06-29,115.4465
2022-06-30,115.4465
2022-07-01,114.6164
2022-07-02,112.0842
2022-07-03,104.3286
2022-07-04,102.5456
2022-07-05,102.5456
2022-07-06,108.1554
2022-07-07,104.0568
2022-07-08,104.0568
2022-07-09,112.1776
2022-07-10,115.4175
2022-07-11,116.5903
2022-07-12,114.188
2022-07-13,114.188
2022-07-14,114.188
2022-07-15,114.188
2022-07-16,114.188
2022-07-17,114.188
2022-07-18,114.188
2022-07-19,114.188
2022-07-20,114.188
2022-07-21,114.188
2022-07-22,114.188
2022-07-23,114.188
2022-07-24,114.188
2022-07-25,114.188
2022-07-26,114.188
2022-07-27,114.188
2022-07-28,114.188
2022-07-29,114.188
2022-07-30,114.188
2022-07-31,114.188
2022-08-01,114.188
2022-08-02,111.5019
2022-08-03,104.8792
2022-08-04,102.0832
2022-08-05,102.0832
2022-08-06,109.634
2022-08-07,104.764
2022-08-08,108.2418
2022-08-09,111.7175
2022-08-10,111.7175
2022-08-11,117.061
2022-08-12,114.374
2022-08-13,114.374
2022-08-14,114.374
2022-08-15,114.374
2022-08-16,114.374
2022-08-17,114.374
2022-08-18,114.374
2022-08-19,114.374
2022-08-20,114.374
2022-08-21,114.374
2022-08-22,114.374
2022-08-23,114.374
2022-08-24,114.374
2022-08-25,114.374
2022-08-26,114.374
2022-08-27,114.374
2022-08-28,114.374
2022-08-29,114.374
2022-08-30,114.374
2022-08-31,114.374
2022-09-01,114.374
2022-09-02,110.7429
2022-09-03,103.7124
2022-09-04,103.7124
2022-09-05,102.7198
2022-09-06,109.5949
2022-09-07,109.5949
2022-09-08,109.1743
2022-09-09,112.0033
2022-09-10,112.0033
2022-09-11,117.5503
2022-09-12,116.4327
2022-09-13,116.4327
2022-09-14,116.4327
2022-09-15,116.4327
2022-09-16,116.4327
2022-09-17,116.4327
2022-09-18,116.4327
2022-09-19,116.4327
2022-09-20,116.4327
2022-09-21,116.4327
2022-09-22,116.4327
2022-09-23,116.4327
2022-09-24,116.4327
2022-09-25,116.4327
2022-09-26,116.4327
2022-09-27,116.4327
2022-09-28,116.4327
2022-09-29,116.4327
2022-09-30,116.4327
2022-10-01,112.3772
2022-10-02,108.4972
2022-10-03,105.4475
2022-10-04,105.4475
2022-10-05,103.2039
2022-10-06,109.4987
2022-10-07,109.4987
2022-10-08,110.2298
2022-10-09,110.2298
2022-10-10,116.4883
2022-10-11,117.7914
2022-10-12,117.7914
2022-10-13,117.7914
2022-10-14,117.7914
2022-10-15,117.7914
2022-10-16,117.7914
2022-10-17,117.7914
2022-10-18,117.7914
2022-10-19,117.7914
2022-10-20,117.7914
2022-10-21,117.7914
2022-10-22,117.7914
2022-10-23,117.7914
2022-10-24,117.7914
2022-10-25,117.7914
2022-10-26,117.7914
2022-10-27,117.7914
2022-10-28,117.7914
2022-10-29,117.7914
2022-10-30,117.7914
2022-10-31,117.7914
2022-11-01,113.8787
2022-11-02,108.5958
2022-11-03,103.4235
2022-11-04,103.9971
2022-11-05,101.3547
2022-11-06,101.3547
2022-11-07,104.5999
2022-11-08,109.7839
2022-11-09,109.7839
2022-11-10,116.0194
2022-11-11,119.103
2022-11-12,119.103
2022-11-13,119.103
2022-11-14,119.103
2022-11-15,119.103
2022-11-16,119.103
2022-11-17,119.103
2022-11-18,119.103
2022-11-19,119.103
2022-11-20,119.103
2022-11-21,119.103
2022-11-22,119.103
2022-11-23,119.103
2022-11-24,119.103
2022-11-25,119.103
2022-11-26,119.103
2022-11-27,119.103
2022-11-28,119.103
2022-11-29,119.103
2022-11-30,119.103
2022-12-01,111.4694
2022-12-02,111.4694
2022-12-03,111.4694
2022-12-04,105.6719
2022-12-05,101.9185
2022-12-06,101.9185
2022-12-07,106.4283
2022-12-08,110.2651
2022-12-09,112.0759
2022-12-10,113.913
2022-12-11,113.913
2022-12-12,114.1107
2022-12-13,114.1107
2022-12-14,114.1107
2022-12-15,114.1107
2022-12-16,114.1107
2022-12-17,114.1107
2022-12-18,114.1107
2022-12-19,114.1107
2022-12-20,114.1107
2022-12-21,114.1107
2022-12-22,114.1107
2022-12-23,114.1107
2022-12-24,114.1107
2022-12-25,114.1107
2022-12-26,114.1107
2022-12-27,114.1107
2022-12-28,114.1107
2022-12-29,114.1107
2022-12-30,114.1107
2022-12-31,114.1107
2023-01-01,114.1107
2023-01-02,114.851
2023-01-03,121.8569
2023-01-04,121.8569
2023-01-05,133.6317
2023-01-06,139.8929
2023-01-07,139.8929
2023-01-08,129.9227
2023-01-09,134.246
2023-01-10,134.246
2023-01-11,145.6014
2023-01-12,143.7631
2023-01-13,143.7631
2023-01-14,143.7631
2023-01-15,143.7631
2023-01-16,143.7631
2023-01-17,143.7631
2023-01-18,143.7631
2023-01-19,143.7631
2023-01-20,143.7631
2023-01-21,143.7631
2023-01-22,143.7631
2023-01-23,143.7631
2023-01-24,143.7631
2023-01-25,143.7631
2023-01-26,143.7631
2023-01-27,143.7631
2023-01-28,143.7631
2023-01-29,143.7631
2023-01-30,143.7631
2023-01-31,143.7631
2023-02-01,116.5985
2023-02-02,115.3074
2023-02-03,120.4527
2023-02-04,120.4527
2023-02-05,134.8006
2023-02-06,139.3509
2023-02-07,139.3509
2023-02-08,129.2358
2023-02-09,129.2358
2023-02-10,142.6569
2023-02-11,146.1956
2023-02-12,146.1956
2023-02-13,146.1956
2023-02-14,146.1956
2023-02-15,146.1956
2023-02-16,146.1956
2023-02-17,146.1956
2023-02-18,146.1956
2023-02-19,146.1956
2023-02-20,146.1956
2023-02-21,146.1956
2023-02-22,146.1956
2023-02-23,146.1956
2023-02-24,146.1956
2023-02-25,146.1956
2023-02-26,146.1956
2023-02-27,146.1956
2023-02-28,146.1956
2023-03-01,116.6205
2023-03-02,113.3429
2023-03-03,123.2298
2023-03-04,132.7449
2023-03-05,136.1014
2023-03-06,136.1014
2023-03-07,128.5621
2023-03-08,126.4558
2023-03-09,126.4558
2023-03-10,143.794
2023-03-11,146.2819
2023-03-12,146.2819
2023-03-13,146.2819
2023-03-14,146.2819
2023-03-15,146.2819
2023-03-16,146.2819
2023-03-17,146.2819
2023-03-18,146.2819
2023-03-19,146.2819
2023-03-20,146.2819
2023-03-21,146.2819
2023-03-22,146.2819
2023-03-23,146.2819
2023-03-24,146.2819
2023-03-25,146.2819
2023-03-26,146.2819
2023-03-27,146.2819
2023-03-28,146.2819
2023-03-29,146.2819
2023-03-30,146.2819
2023-03-31,146.2819
2023-04-01,116.5649
2023-04-02,116.5649
2023-04-03,116.5649
2023-04-04,130.9576
2023-04-05,135.1742
2023-04-06,135.1742
2023-04-07,128.1697
2023-04-08,125.8608
2023-04-09,132.0937
2023-04-10,140.7536
2023-04-11,140.7536
2023-04-12,143.4372
2023-04-13,143.4372
2023-04-14,143.4372
2023-04-15,143.4372
2023-04-16,143.4372
2023-04-17,143.4372
2023-04-18,143.4372
2023-04-19,143.4372
2023-04-20,143.4372
2023-04-21,143.4372
2023-04-22,143.4372
2023-04-23,143.4372
2023-04-24,143.4372
2023-04-25,143.4372
2023-04-26,143.4372
2023-04-27,143.4372
2023-04-28,143.4372
2023-04-29,143.4372
2023-04-30,143.4372
2023-05-01,117.0056
2023-05-02,117.0056
2023-05-03,117.0056
2023-05-04,131.7407
2023-05-05,131.9814
2023-05-06,138.8188
2023-05-07,130.1931
2023-05-08,130.1931
2023-05-09,132.0623
2023-05-10,143.0655
2023-05-11,143.0655
2023-05-12,144.3034
2023-05-13,144.3034
2023-05-14,144.3034
2023-05-15,144.3034
2023-05-16,144.3034
2023-05-17,144.3034
2023-05-18,144.3034
2023-05-19,144.3034
2023-05-20,144.3034
2023-05-21,144.3034
2023-05-22,144.3034
2023-05-23,144.3034
2023-05-24,144.3034
2023-05-25,144.3034
2023-05-26,144.3034
2023-05-27,144.3034
2023-05-28,144.3034
2023-05-29,144.3034
2023-05-30,144.3034
2023-05-31,144.3034
2023-06-01,117.8392
2023-06-02,115.1913
2023-06-03,124.7838
2023-06-04,132.107
2023-06-05,132.107
2023-06-06,137.9827
2023-06-07,132.0651
2023-06-08,132.0651
2023-06-09,134.5404
2023-06-10,143.3939
2023-06-11,145.6858
2023-06-12,145.419
2023-06-13,145.419
2023-06-14,145.419
2023-06-15,145.419
2023-06-16,145.419
2023-06-17,145.419
2023-06-18,145.419
2023-06-19,145.419
2023-06-20,145.419
2023-06-21,145.419
2023-06-22,145.419
2023-06-23,145.419
2023-06-24,145.419
2023-06-25,145.419
2023-06-26,145.419
2023-06-27,145.419
2023-06-28,145.419
2023-06-29,145.419
2023-06-30,145.419
2023-07-01,145.419
2023-07-02,115.0457
2023-07-03,124.6873
2023-07-04,131.9559
2023-07-05,131.9559
2023-07-06,137.2694
2023-07-07,132.3175
2023-07-08,126.5606
2023-07-09,133.6501
2023-07-10,133.6501
2023-07-11,143.3882
2023-07-12,145.5285
2023-07-13,145.5285
2023-07-14,145.5285
2023-07-15,145.5285
2023-07-16,145.5285
2023-07-17,145.5285
2023-07-18,145.5285
2023-07-19,145.5285
2023-07-20,145.5285
2023-07-21,145.5285
2023-07-22,145.5285
2023-07-23,145.5285
2023-07-24,145.5285
2023-07-25,145.5285
2023-07-26,145.5285
2023-07-27,145.5285
2023-07-28,145.5285
2023-07-29,145.5285
2023-07-30,145.5285
2023-07-31,145.5285
2023-08-01,145.5285
2023-08-02,116.782
2023-08-03,125.8621
2023-08-04,125.8621
2023-08-05,132.6419
2023-08-06,132.9219
2023-08-07,132.9219
2023-08-08,128.1945
2023-08-09,133.3555
2023-08-10,133.3555
2023-08-11,145.1913
2023-08-12,146.5752
2023-08-13,146.5752
2023-08-14,146.5752
2023-08-15,146.5752
2023-08-16,146.5752
2023-08-17,146.5752
2023-08-18,146.5752
2023-08-19,146.5752
2023-08-20,146.5752
2023-08-21,146.5752
2023-08-22,146.5752
2023-08-23,146.5752
2023-08-24,146.5752
2023-08-25,146.5752
2023-08-26,146.5752
2023-08-27,146.5752
2023-08-28,146.5752
2023-08-29,146.5752
2023-08-30,146.5752
2023-08-31,146.5752
2023-09-01,116.1683
2023-09-02,116.191
2023-09-03,125.34
2023-09-04,125.34
2023-09-05,132.8463
2023-09-06,133.658
2023-09-07,133.658
2023-09-08,126.4944
2023-09-09,126.4944
2023-09-10,143.4014
2023-09-11,143.9468
2023-09-12,143.9468
2023-09-13,143.9468
2023-09-14,143.9468
2023-09-15,143.9468
2023-09-16,143.9468
2023-09-17,143.9468
2023-09-18,143.9468
2023-09-19,143.9468
2023-09-20,143.9468
2023-09-21,143.9468
2023-09-22,143.9468
2023-09-23,143.9468
2023-09-24,143.9468
2023-09-25,143.9468
2023-09-26,143.9468
2023-09-27,143.9468
2023-09-28,143.9468
2023-09-29,143.9468
2023-09-30,143.9468
2023-10-01,118.2586
2023-10-02,116.6442
2023-10-03,126.6755
2023-10-04,133.3301
2023-10-05,133.8233
2023-10-06,133.8233
2023-10-07,131.6933
2023-10-08,128.1454
2023-10-09,128.1454
2023-10-10,143.9822
2023-10-11,142.7058
2023-10-12,142.7058
2023-10-13,142.7058
2023-10-14,142.7058
2023-10-15,142.7058
2023-10-16,142.7058
2023-10-17,142.7058
2023-10-18,142.7058
2023-10-19,142.7058
2023-10-20,142.7058
2023-10-21,142.7058
2023-10-22,142.7058
2023-10-23,142.7058
2023-10-24,142.7058
2023-10-25,142.7058
2023-10-26,142.7058
2023-10-27,142.7058
2023-10-28,142.7058
2023-10-29,142.7058
2023-10-30,142.7058
2023-10-31,142.7058
2023-11-01,115.7335
2023-11-02,115.7335
2023-11-03,115.7335
2023-11-04,135.4026
2023-11-05,133.551
2023-11-06,133.551
2023-11-07,130.2566
2023-11-08,127.2413
2023-11-09,130.7559
2023-11-10,143.4857
2023-11-11,143.4857
2023-11-12,145.2609
2023-11-13,145.2609
2023-11-14,145.2609
2023-11-15,145.2609
2023-11-16,145.2609
2023-11-17,145.2609
2023-11-18,145.2609
2023-11-19,145.2609
2023-11-20,145.2609
2023-11-21,145.2609
2023-11-22,145.2609
2023-11-23,145.2609
2023-11-24,145.2609
2023-11-25,145.2609
2023-11-26,145.2609
2023-11-27,145.2609
2023-11-28,145.2609
2023-11-29,145.2609
2023-11-30,145.2609
2023-12-01,114.8662
2023-12-02,114.8662
2023-12-03,114.8662
2023-12-04,133.0422
2023-12-05,132.9544
2023-12-06,132.4014
2023-12-07,130.2859
2023-12-08,130.2859
2023-12-09,131.4313
2023-12-10,143.9732
2023-12-11,143.9732
2023-12-12,148.0947
2023-12-13,148.0947
2023-12-14,148.0947
2023-12-15,148.0947
2023-12-16,148.0947
2023-12-17,148.0947
2023-12-18,148.0947
2023-12-19,148.0947
2023-12-20,148.0947
2023-12-21,148.0947
2023-12-22,148.0947
2023-12-23,148.0947
2023-12-24,148.0947
2023-12-25,148.0947
2023-12-26,148.0947
2023-12-27,148.0947
2023-12-28,148.0947
2023-12-29,148.0947
2023-12-30,148.0947
2023-12-31,148.0947
2024-01-01,142.2157
2024-01-02,139.3182
2024-01-03,137.8359
2024-01-04,133.0899
2024-01-05,140.2489
2024-01-06,140.2489
2024-01-07,130.4306
2024-01-08,136.1802
2024-01-09,136.1802
2024-01-10,157.8918
2024-01-11,149.5177
2024-01-12,149.5177
2024-01-13,149.5177
2024-01-14,149.5177
2024-01-15,149.5177
2024-01-16,149.5177
2024-01-17,149.5177
2024-01-18,149.5177
2024-01-19,149.5177
2024-01-20,149.5177
2024-01-21,149.5177
2024-01-22,149.5177
2024-01-23,149.5177
2024-01-24,149.5177
2024-01-25,149.5177
2024-01-26,149.5177
2024-01-27,149.5177
2024-01-28,149.5177
2024-01-29,149.5177
2024-01-30,149.5177
2024-01-31,149.5177
2024-02-01,142.7172
2024-02-02,140.3707
2024-02-03,140.3707
2024-02-04,133.4877
2024-02-05,136.9057
2024-02-06,136.9057
2024-02-07,130.2747
2024-02-08,136.7931
2024-02-09,137.0183
2024-02-10,156.9827
2024-02-11,156.9827
2024-02-12,153.1408
2024-02-13,153.1408
2024-02-14,153.1408
2024-02-15,153.1408
2024-02-16,153.1408
2024-02-17,153.1408
2024-02-18,153.1408
2024-02-19,153.1408
2024-02-20,153.1408
2024-02-21,153.1408
2024-02-22,153.1408
2024-02-23,153.1408
2024-02-24,153.1408
2024-02-25,153.1408
2024-02-26,153.1408
2024-02-27,153.1408
2024-02-28,153.1408
2024-02-29,153.1408
2024-03-01,142.9898
2024-03-02,142.9898
2024-03-03,142.9898
2024-03-04,136.2851
2024-03-05,136.6624
2024-03-06,130.1299
2024-03-07,131.4386
2024-03-08,131.4386
2024-03-09,136.385
2024-03-10,156.7374
2024-03-11,156.7374
2024-03-12,151.8123
2024-03-13,151.8123
2024-03-14,151.8123
2024-03-15,151.8123
2024-03-16,151.8123
2024-03-17,151.8123
2024-03-18,151.8123
2024-03-19,151.8123
2024-03-20,151.8123
2024-03-21,151.8123
2024-03-22,151.8123
2024-03-23,151.8123
2024-03-24,151.8123
2024-03-25,151.8123
2024-03-26,151.8123
2024-03-27,151.8123
2024-03-28,151.8123
2024-03-29,151.8123
2024-03-30,151.8123
2024-03-31,151.8123
2024-04-01,143.1274
2024-04-02,143.1274
2024-04-03,137.4317
2024-04-04,133.8464
2024-04-05,133.8464
2024-04-06,128.9542
2024-04-07,130.5208
2024-04-08,130.5208
2024-04-09,136.0363
2024-04-10,157.0224
2024-04-11,148.6059
2024-04-12,153.1718
2024-04-13,153.1718
2024-04-14,153.1718
2024-04-15,153.1718
2024-04-16,153.1718
2024-04-17,153.1718
2024-04-18,153.1718
2024-04-19,153.1718
2024-04-20,153.1718
2024-04-21,153.1718
2024-04-22,153.1718
2024-04-23,153.1718
2024-04-24,153.1718
2024-04-25,153.1718
2024-04-26,153.1718
2024-04-27,153.1718
2024-04-28,153.1718
2024-04-29,153.1718
2024-04-30,153.1718
2024-05-01,141.943
2024-05-02,141.5641
2024-05-03,139.0689
2024-05-04,132.9769
2024-05-05,132.9769
2024-05-06,128.3398
2024-05-07,129.7219
2024-05-08,136.8511
2024-05-09,138.7815
2024-05-10,138.7815
2024-05-11,151.9475
2024-05-12,152.8455
2024-05-13,152.8455
2024-05-14,152.8455
2024-05-15,152.8455
2024-05-16,152.8455
2024-05-17,152.8455
2024-05-18,152.8455
2024-05-19,152.8455
2024-05-20,152.8455
2024-05-21,152.8455
2024-05-22,152.8455
2024-05-23,152.8455
2024-05-24,152.8455
2024-05-25,152.8455
2024-05-26,152.8455
2024-05-27,152.8455
2024-05-28,152.8455
2024-05-29,152.8455
2024-05-30,152.8455
2024-05-31,152.8455
2024-06-01,152.8455
2024-06-02,141.4597
2024-06-03,139.2686
2024-06-04,139.2686
2024-06-05,135.8359
2024-06-06,127.8837
2024-06-07,127.8837
2024-06-08,140.0869
2024-06-09,140.4575
2024-06-10,140.4575
2024-06-11,155.775
2024-06-12,155.8856
2024-06-13,155.8856
2024-06-14,155.8856
2024-06-15,155.8856
2024-06-16,155.8856
2024-06-17,155.8856
2024-06-18,155.8856
2024-06-19,155.8856
2024-06-20,155.8856
2024-06-21,155.8856
2024-06-22,155.8856
2024-06-23,155.8856
2024-06-24,155.8856
2024-06-25,155.8856
2024-06-26,155.8856
2024-06-27,155.8856
2024-06-28,155.8856
2024-06-29,155.8856
2024-06-30,155.8856
2024-07-01,155.8856
2024-07-02,139.6084
2024-07-03,140.5406
2024-07-04,140.5406
2024-07-05,134.7903
2024-07-06,131.3302
2024-07-07,131.3302
2024-07-08,137.9167
2024-07-09,137.9167
2024-07-10,155.204
2024-07-11,159.3343
2024-07-12,159.3343
2024-07-13,159.3343
2024-07-14,159.3343
2024-07-15,159.3343
2024-07-16,159.3343
2024-07-17,159.3343
2024-07-18,159.3343
2024-07-19,159.3343
2024-07-20,159.3343
2024-07-21,159.3343
2024-07-22,159.3343
2024-07-23,159.3343
2024-07-24,159.3343
2024-07-25,159.3343
2024-07-26,159.3343
2024-07-27,159.3343
2024-07-28,159.3343
2024-07-29,159.3343
2024-07-30,159.3343
2024-07-31,159.3343
2024-08-01,141.5304
2024-08-02,138.5668
2024-08-03,137.6812
2024-08-04,134.3833
2024-08-05,135.5046
2024-08-06,135.5046
2024-08-07,130.7319
2024-08-08,136.1892
2024-08-09,136.1892
2024-08-10,155.7311
2024-08-11,159.0739
2024-08-12,159.0739
2024-08-13,159.0739
2024-08-14,159.0739
2024-08-15,159.0739
2024-08-16,159.0739
2024-08-17,159.0739
2024-08-18,159.0739
2024-08-19,159.0739
2024-08-20,159.0739
2024-08-21,159.0739
2024-08-22,159.0739
2024-08-23,159.0739
2024-08-24,159.0739
2024-08-25,159.0739
2024-08-26,159.0739
2024-08-27,159.0739
2024-08-28,159.0739
2024-08-29,159.0739
2024-08-30,159.0739
2024-08-31,159.0739
2024-09-01,141.6296
2024-09-02,140.586
2024-09-03,140.586
2024-09-04,135.0148
2024-09-05,137.4271
2024-09-06,137.4271
2024-09-07,129.484
2024-09-08,139.1036
2024-09-09,142.1335
2024-09-10,152.6628
2024-09-11,152.6628
2024-09-12,156.9293
2024-09-13,156.9293
2024-09-14,156.9293
2024-09-15,156.9293
2024-09-16,156.9293
2024-09-17,156.9293
2024-09-18,156.9293
2024-09-19,156.9293
2024-09-20,156.9293
2024-09-21,156.9293
2024-09-22,156.9293
2024-09-23,156.9293
2024-09-24,156.9293
2024-09-25,156.9293
2024-09-26,156.9293
2024-09-27,156.9293
2024-09-28,156.9293
2024-09-29,156.9293
2024-09-30,156.9293
2024-10-01,139.4117
2024-10-02,139.4117
2024-10-03,139.4117
2024-10-04,135.3978
2024-10-05,137.3007
2024-10-06,133.0881
2024-10-07,128.976
2024-10-08,128.976
2024-10-09,142.8605
2024-10-10,154.6922
2024-10-11,154.6922
2024-10-12,156.1232
2024-10-13,156.1232
2024-10-14,156.1232
2024-10-15,156.1232
2024-10-16,156.1232
2024-10-17,156.1232
2024-10-18,156.1232
2024-10-19,156.1232
2024-10-20,156.1232
2024-10-21,156.1232
2024-10-22,156.1232
2024-10-23,156.1232
2024-10-24,156.1232
2024-10-25,156.1232
2024-10-26,156.1232
2024-10-27,156.1232
2024-10-28,156.1232
2024-10-29,156.1232
2024-10-30,156.1232
2024-10-31,156.1232
2024-11-01,138.7357
2024-11-02,138.7357
2024-11-03,131.4556
2024-11-04,133.9475
2024-11-05,133.9475
2024-11-06,134.8215
2024-11-07,129.9244
2024-11-08,129.9244
2024-11-09,141.0579
2024-11-10,154.883
2024-11-11,155.8219
2024-11-12,156.2095
2024-11-13,156.2095
2024-11-14,156.2095
2024-11-15,156.2095
2024-11-16,156.2095
2024-11-17,156.2095
2024-11-18,156.2095
2024-11-19,156.2095
2024-11-20,156.2095
2024-11-21,156.2095
2024-11-22,156.2095
2024-11-23,156.2095
2024-11-24,156.2095
2024-11-25,156.2095
2024-11-26,156.2095
2024-11-27,156.2095
2024-11-28,156.2095
2024-11-29,156.2095
2024-11-30,156.2095
2024-12-01,139.475
2024-12-02,139.8672
2024-12-03,131.9918
2024-12-04,133.0934
2024-12-05,133.0934
2024-12-06,136.8127
2024-12-07,133.248
2024-12-08,139.2741
2024-12-09,141.083
2024-12-10,141.083
2024-12-11,151.6151
2024-12-12,156.4335
2024-12-13,156.4335
2024-12-14,156.4335
2024-12-15,156.4335
2024-12-16,156.4335
2024-12-17,156.4335
2024-12-18,156.4335
2024-12-19,156.4335
2024-12-20,156.4335
2024-12-21,156.4335
2024-12-22,156.4335
2024-12-23,156.4335
2024-12-24,156.4335
2024-12-25,156.4335
2024-12-26,156.4335
2024-12-27,156.4335
2024-12-28,156.4335
2024-12-29,156.4335
2024-12-30,156.4335
2024-12-31,156.4335
2025-01-01,156.1514
2025-01-02,156.1514
2025-01-03,156.1514
2025-01-04,166.4467
2025-01-05,162.3222
2025-01-06,162.3222
2025-01-07,162.2902
2025-01-08,151.2905
2025-01-09,138.938
2025-01-10,140.8741
2025-01-11,140.8741
2025-01-12,160.8966
2025-01-13,160.8966
2025-01-14,160.8966
2025-01-15,160.8966
2025-01-16,160.8966
2025-01-17,160.8966
2025-01-18,160.8966
2025-01-19,160.8966
2025-01-20,160.8966
2025-01-21,160.8966
2025-01-22,160.8966
2025-01-23,160.8966
2025-01-24,160.8966
2025-01-25,160.8966
2025-01-26,160.8966
2025-01-27,160.8966
2025-01-28,160.8966
2025-01-29,160.8966
2025-01-30,160.8966
2025-01-31,160.8966
2025-02-01,156.7136
2025-02-02,156.7136
2025-02-03,156.7136
2025-02-04,166.9776
2025-02-05,161.7478
2025-02-06,165.4842
2025-02-07,161.1001
2025-02-08,161.1001
2025-02-09,137.218
2025-02-10,143.5382
2025-02-11,143.5382
2025-02-12,160.623
2025-02-13,160.623
2025-02-14,160.623
2025-02-15,160.623
2025-02-16,160.623
2025-02-17,160.623
2025-02-18,160.623
2025-02-19,160.623
2025-02-20,160.623
2025-02-21,160.623
2025-02-22,160.623
2025-02-23,160.623
2025-02-24,160.623
2025-02-25,160.623
2025-02-26,160.623
2025-02-27,160.623
2025-02-28,160.623
2025-03-01,154.5961
2025-03-02,150.1597
2025-03-03,166.1523
2025-03-04,168.0078
2025-03-05,168.0078
2025-03-06,163.3536
2025-03-07,161.381
2025-03-08,161.381
2025-03-09,136.2911
2025-03-10,145.5706
2025-03-11,158.2932
2025-03-12,156.8142
2025-03-13,156.8142
2025-03-14,156.8142
2025-03-15,156.8142
2025-03-16,156.8142
2025-03-17,156.8142
2025-03-18,156.8142
2025-03-19,156.8142
2025-03-20,156.8142
2025-03-21,156.8142
2025-03-22,156.8142
2025-03-23,156.8142
2025-03-24,156.8142
2025-03-25,156.8142
2025-03-26,156.8142
2025-03-27,156.8142
2025-03-28,156.8142
2025-03-29,156.8142
2025-03-30,156.8142
2025-03-31,156.8142
2025-04-01,156.8142
2025-04-02,152.0718
2025-04-03,166.7537
2025-04-04,168.9962
2025-04-05,168.9962
2025-04-06,158.7246
2025-04-07,160.9473
2025-04-08,150.5334
2025-04-09,137.2059
2025-04-10,137.2059
2025-04-11,158.8065
2025-04-12,157.7304
2025-04-13,157.7304
2025-04-14,157.7304
2025-04-15,157.7304
2025-04-16,157.7304
2025-04-17,157.7304
2025-04-18,157.7304
2025-04-19,157.7304
2025-04-20,157.7304
2025-04-21,157.7304
2025-04-22,157.7304
2025-04-23,157.7304
2025-04-24,157.7304
2025-04-25,157.7304
2025-04-26,157.7304
2025-04-27,157.7304
2025-04-28,157.7304
2025-04-29,157.7304
2025-04-30,157.7304
2025-05-01,157.7304
2025-05-02,150.7573
2025-05-03,166.3574
2025-05-04,166.3574
2025-05-05,161.0051
2025-05-06,156.9781
2025-05-07,156.9781
2025-05-08,148.4987
2025-05-09,139.3048
2025-05-10,139.3048
2025-05-11,159.8467
2025-05-12,160.2633
2025-05-13,160.2633
2025-05-14,160.2633
2025-05-15,160.2633
2025-05-16,160.2633
2025-05-17,160.2633
2025-05-18,160.2633
2025-05-19,160.2633
2025-05-20,160.2633
2025-05-21,160.2633
2025-05-22,160.2633
2025-05-23,160.2633
2025-05-24,160.2633
2025-05-25,160.2633
2025-05-26,160.2633
2025-05-27,160.2633
2025-05-28,160.2633
2025-05-29,160.2633
2025-05-30,160.2633
2025-05-31,160.2633
2025-06-01,153.975
2025-06-02,149.3363
2025-06-03,163.1077
2025-06-04,163.1077
2025-06-05,158.9751
2025-06-06,156.8705
2025-06-07,156.8705
2025-06-08,145.374
2025-06-09,145.374
2025-06-10,143.2151
2025-06-11,160.0602
2025-06-12,160.0602
2025-06-13,160.0602
2025-06-14,160.0602
2025-06-15,160.0602
2025-06-16,160.0602
2025-06-17,160.0602
2025-06-18,160.0602
2025-06-19,160.0602
2025-06-20,160.0602
2025-06-21,160.0602
2025-06-22,160.0602
2025-06-23,160.0602
2025-06-24,160.0602
2025-06-25,160.0602
